"","y1_statefips","y1_countyfips","y2_statefips","y2_countyfips","y2_state","y2_countyname","n1","n2","agi","origin_area","dest_area"
"177","06","001","13","063","GA","Clayton County",17,31,472,"bay_area","GA"
"178","06","001","25","009","MA","Essex County",17,26,900,"bay_area","MA"
"179","06","001","36","005","NY","Bronx County",17,19,289,"bay_area","NY"
"180","06","001","51","510","VA","Alexandria city",17,24,1516,"bay_area","VA"
"181","06","001","05","007","AR","Benton County",16,31,1590,"bay_area","AR"
"182","06","001","23","005","ME","Cumberland County",16,29,3956,"bay_area","ME"
"183","06","001","24","027","MD","Howard County",16,31,1589,"bay_area","MD"
"184","06","001","32","510","NV","Carson City",16,32,891,"bay_area","NV"
"185","06","001","36","055","NY","Monroe County",16,26,1373,"bay_area","NY"
"186","06","001","41","003","OR","Benton County",16,32,777,"bay_area","OR"
"187","06","001","47","187","TN","Williamson County",16,36,1906,"bay_area","TN"
"188","06","001","06","025","CA","Imperial County",15,28,715,"bay_area","CA"
"189","06","001","17","197","IL","Will County",15,38,1644,"bay_area","IL"
"190","06","001","30","031","MT","Gallatin County",15,30,1116,"bay_area","MT"
"191","06","001","36","109","NY","Tompkins County",15,18,564,"bay_area","NY"
"192","06","001","40","143","OK","Tulsa County",15,37,712,"bay_area","OK"
"193","06","001","41","033","OR","Josephine County",15,19,1031,"bay_area","OR"
"194","06","001","51","710","VA","Norfolk city",15,22,633,"bay_area","VA"
"195","06","001","04","005","AZ","Coconino County",14,19,512,"bay_area","AZ"
"196","06","001","12","081","FL","Manatee County",14,31,903,"bay_area","FL"
"197","06","001","17","019","IL","Champaign County",14,26,645,"bay_area","IL"
"198","06","001","26","099","MI","Macomb County",14,29,590,"bay_area","MI"
"199","06","001","29","510","MO","St. Louis city",14,21,850,"bay_area","MO"
"200","06","001","32","019","NV","Lyon County",14,23,1319,"bay_area","NV"
"201","06","001","34","035","NJ","Somerset County",14,31,2075,"bay_area","NJ"
"202","06","001","36","001","NY","Albany County",14,18,614,"bay_area","NY"
"203","06","001","36","029","NY","Erie County",14,30,741,"bay_area","NY"
"204","06","001","01","097","AL","Mobile County",13,19,378,"bay_area","AL"
"205","06","001","04","015","AZ","Mohave County",13,27,492,"bay_area","AZ"
"206","06","001","05","119","AR","Pulaski County",13,22,436,"bay_area","AR"
"207","06","001","08","123","CO","Weld County",13,33,747,"bay_area","CO"
"208","06","001","12","073","FL","Leon County",13,27,795,"bay_area","FL"
"209","06","001","15","007","HI","Kauai County",13,18,652,"bay_area","HI"
"210","06","001","22","033","LA","East Baton Rouge Parish",13,21,680,"bay_area","LA"
"211","06","001","25","001","MA","Barnstable County",13,18,910,"bay_area","MA"
"212","06","001","33","011","NH","Hillsborough County",13,29,664,"bay_area","NH"
"213","06","001","34","039","NJ","Union County",13,18,1056,"bay_area","NJ"
"214","06","001","36","067","NY","Onondaga County",13,22,594,"bay_area","NY"
"215","06","001","41","035","OR","Klamath County",13,26,768,"bay_area","OR"
"216","06","001","12","009","FL","Brevard County",12,29,1185,"bay_area","FL"
"217","06","001","12","117","FL","Seminole County",12,25,1270,"bay_area","FL"
"218","06","001","32","023","NV","Nye County",12,15,562,"bay_area","NV"
"219","06","001","37","051","NC","Cumberland County",12,15,344,"bay_area","NC"
"220","06","001","42","017","PA","Bucks County",12,23,1604,"bay_area","PA"
"221","06","001","47","093","TN","Knox County",12,25,687,"bay_area","TN"
"222","06","001","55","133","WI","Waukesha County",12,17,694,"bay_area","WI"
"223","06","001","04","027","AZ","Yuma County",11,16,694,"bay_area","AZ"
"224","06","001","10","003","DE","New Castle County",11,22,516,"bay_area","DE"
"225","06","001","12","033","FL","Escambia County",11,14,786,"bay_area","FL"
"226","06","001","18","057","IN","Hamilton County",11,14,478,"bay_area","IN"
"227","06","001","20","173","KS","Sedgwick County",11,27,497,"bay_area","KS"
"228","06","001","29","183","MO","St. Charles County",11,20,1011,"bay_area","MO"
"229","06","001","33","015","NH","Rockingham County",11,20,640,"bay_area","NH"
"230","06","001","34","025","NJ","Monmouth County",11,21,720,"bay_area","NJ"
"231","06","001","36","111","NY","Ulster County",11,19,1145,"bay_area","NY"
"232","06","001","41","019","OR","Douglas County",11,19,779,"bay_area","OR"
"233","06","001","41","043","OR","Linn County",11,22,333,"bay_area","OR"
"234","06","001","42","045","PA","Delaware County",11,15,530,"bay_area","PA"
"235","06","001","51","087","VA","Henrico County",11,25,653,"bay_area","VA"
"236","06","001","53","005","WA","Benton County",11,20,1468,"bay_area","WA"
"237","06","001","53","009","WA","Clallam County",11,23,578,"bay_area","WA"
"238","06","001","06","035","CA","Lassen County",10,13,566,"bay_area","CA"
"239","06","001","08","014","CO","Broomfield County",10,21,762,"bay_area","CO"
"240","06","001","08","077","CO","Mesa County",10,18,485,"bay_area","CO"
"241","06","001","12","001","FL","Alachua County",10,17,784,"bay_area","FL"
"242","06","001","12","021","FL","Collier County",10,20,1167,"bay_area","FL"
"243","06","001","12","127","FL","Volusia County",10,20,1082,"bay_area","FL"
"244","06","001","21","067","KY","Fayette County",10,20,469,"bay_area","KY"
"245","06","001","22","051","LA","Jefferson Parish",10,16,707,"bay_area","LA"
"246","06","001","27","037","MN","Dakota County",10,20,665,"bay_area","MN"
"247","06","001","30","063","MT","Missoula County",10,12,365,"bay_area","MT"
"248","06","001","37","049","NC","Craven County",10,17,339,"bay_area","NC"
"249","06","001","39","113","OH","Montgomery County",10,24,513,"bay_area","OH"
"250","06","001","42","029","PA","Chester County",10,17,691,"bay_area","PA"
"251","06","001","42","043","PA","Dauphin County",10,17,513,"bay_area","PA"
"252","06","001","48","167","TX","Galveston County",10,21,707,"bay_area","TX"
"253","06","001","48","215","TX","Hidalgo County",10,14,419,"bay_area","TX"
"254","06","001","48","355","TX","Nueces County",10,18,458,"bay_area","TX"
"255","06","001","53","077","WA","Yakima County",10,30,476,"bay_area","WA"
"256","06","013","06","001","CA","Alameda County",5817,10583,389179,"bay_area","bay_area"
"257","06","013","06","095","CA","Solano County",1842,3575,100545,"bay_area","bay_area"
"258","06","013","06","075","CA","San Francisco County",1630,2508,112285,"bay_area","bay_area"
"259","06","013","06","085","CA","Santa Clara County",906,1608,77325,"bay_area","bay_area"
"260","06","013","06","067","CA","Sacramento County",892,1612,44322,"bay_area","CA"
"261","06","013","06","037","CA","Los Angeles County",865,1429,51346,"bay_area","LA"
"262","06","013","06","081","CA","San Mateo County",839,1556,68614,"bay_area","bay_area"
"263","06","013","06","077","CA","San Joaquin County",694,1448,35515,"bay_area","CA"
"264","06","013","06","073","CA","San Diego County",509,862,31327,"bay_area","CA"
"265","06","013","06","041","CA","Marin County",392,726,42037,"bay_area","bay_area"
"266","06","013","06","059","CA","Orange County",349,704,34089,"bay_area","LA"
"267","06","013","06","097","CA","Sonoma County",346,652,42290,"bay_area","bay_area"
"268","06","013","06","061","CA","Placer County",304,584,29352,"bay_area","CA"
"269","06","013","04","013","AZ","Maricopa County",300,567,28792,"bay_area","AZ"
"270","06","013","48","201","TX","Harris County",284,669,68338,"bay_area","TX"
"271","06","013","32","003","NV","Clark County",265,502,20589,"bay_area","NV"
"272","06","013","53","033","WA","King County",221,461,23421,"bay_area","puget_sound"
"273","06","013","06","065","CA","Riverside County",212,484,20380,"bay_area","LA"
"274","06","013","06","099","CA","Stanislaus County",208,405,8729,"bay_area","CA"
"275","06","013","06","055","CA","Napa County",183,340,14235,"bay_area","bay_area"
"276","06","013","06","017","CA","El Dorado County",169,326,15296,"bay_area","CA"
"277","06","013","32","031","NV","Washoe County",161,293,15216,"bay_area","NV"
"278","06","013","06","113","CA","Yolo County",157,279,8182,"bay_area","CA"
"279","06","013","06","019","CA","Fresno County",131,276,7259,"bay_area","CA"
"280","06","013","06","057","CA","Nevada County",123,222,11973,"bay_area","CA"
"281","06","013","06","071","CA","San Bernardino County",122,226,5932,"bay_area","LA"
"282","06","013","06","053","CA","Monterey County",121,226,9355,"bay_area","CA"
"283","06","013","06","087","CA","Santa Cruz County",120,197,6715,"bay_area","bay_area"
"284","06","013","06","007","CA","Butte County",117,194,4714,"bay_area","CA"
"285","06","013","17","031","IL","Cook County",116,170,8320,"bay_area","IL"
"286","06","013","36","061","NY","New York County",104,139,15125,"bay_area","NY"
"287","06","013","48","453","TX","Travis County",101,206,14887,"bay_area","TX"
"288","06","013","15","003","HI","Honolulu County",100,169,8459,"bay_area","HI"
"289","06","013","06","079","CA","San Luis Obispo County",94,171,6685,"bay_area","CA"
"290","06","013","06","029","CA","Kern County",91,193,9114,"bay_area","CA"
"291","06","013","06","089","CA","Shasta County",91,173,6499,"bay_area","CA"
"292","06","013","48","113","TX","Dallas County",81,170,56674,"bay_area","TX"
"293","06","013","06","009","CA","Calaveras County",78,155,7101,"bay_area","CA"
"294","06","013","48","157","TX","Fort Bend County",76,224,17051,"bay_area","TX"
"295","06","013","06","111","CA","Ventura County",70,144,5748,"bay_area","LA"
"296","06","013","41","051","OR","Multnomah County",65,118,3920,"bay_area","pdx"
"297","06","013","06","083","CA","Santa Barbara County",60,97,3808,"bay_area","CA"
"298","06","013","37","119","NC","Mecklenburg County",60,122,6810,"bay_area","NC"
"299","06","013","49","035","UT","Salt Lake County",60,159,6302,"bay_area","UT"
"300","06","013","06","047","CA","Merced County",58,142,2024,"bay_area","CA"
"301","06","013","48","339","TX","Montgomery County",57,172,17506,"bay_area","TX"
"302","06","013","41","067","OR","Washington County",56,105,3730,"bay_area","pdx"
"303","06","013","53","061","WA","Snohomish County",55,95,4028,"bay_area","puget_sound"
"304","06","013","48","439","TX","Tarrant County",54,138,5394,"bay_area","TX"
"305","06","013","06","005","CA","Amador County",53,94,3879,"bay_area","CA"
"306","06","013","36","047","NY","Kings County",52,71,2737,"bay_area","NY"
"307","06","013","06","109","CA","Tuolumne County",51,98,962,"bay_area","CA"
"308","06","013","13","121","GA","Fulton County",51,92,4820,"bay_area","GA"
"309","06","013","25","017","MA","Middlesex County",51,82,5740,"bay_area","MA"
"310","06","013","53","053","WA","Pierce County",50,109,4385,"bay_area","puget_sound"
"311","06","013","12","086","FL","Miami-Dade County",49,92,3595,"bay_area","FL"
"312","06","013","48","085","TX","Collin County",48,119,5512,"bay_area","TX"
"313","06","013","41","005","OR","Clackamas County",47,107,5430,"bay_area","OR"
"314","06","013","04","019","AZ","Pima County",44,72,2512,"bay_area","AZ"
"315","06","013","11","001","DC","District of Columbia",43,56,1933,"bay_area","DC"
"316","06","013","06","107","CA","Tulare County",41,85,2145,"bay_area","CA"
"317","06","013","41","029","OR","Jackson County",39,71,2973,"bay_area","OR"
"318","06","013","48","029","TX","Bexar County",39,87,5495,"bay_area","TX"
"319","06","013","49","049","UT","Utah County",39,132,5858,"bay_area","UT"
"320","06","013","16","001","ID","Ada County",38,80,5237,"bay_area","ID"
"321","06","013","41","017","OR","Deschutes County",38,69,3783,"bay_area","OR"
"322","06","013","41","039","OR","Lane County",37,64,2545,"bay_area","OR"
"323","06","013","06","033","CA","Lake County",36,62,1809,"bay_area","CA"
"324","06","013","08","031","CO","Denver County",36,60,4317,"bay_area","CO"
"325","06","013","12","099","FL","Palm Beach County",35,52,4013,"bay_area","FL"
"326","06","013","13","089","GA","DeKalb County",35,53,2360,"bay_area","GA"
"327","06","013","53","011","WA","Clark County",35,74,2080,"bay_area","pdx"
"328","06","013","48","121","TX","Denton County",34,81,4281,"bay_area","TX"
"329","06","013","12","011","FL","Broward County",33,68,2156,"bay_area","FL"
"330","06","013","08","041","CO","El Paso County",31,59,1948,"bay_area","CO"
"331","06","013","27","053","MN","Hennepin County",31,56,3255,"bay_area","MN"
"332","06","013","53","063","WA","Spokane County",31,59,1785,"bay_area","WA"
"333","06","013","08","005","CO","Arapahoe County",30,57,2749,"bay_area","CO"
"334","06","013","06","023","CA","Humboldt County",29,42,1224,"bay_area","CA"
"335","06","013","06","101","CA","Sutter County",29,58,999,"bay_area","CA"
"336","06","013","32","005","NV","Douglas County",29,60,3009,"bay_area","NV"
"337","06","013","06","039","CA","Madera County",28,48,1107,"bay_area","CA"
"338","06","013","35","001","NM","Bernalillo County",28,43,1699,"bay_area","NM"
"339","06","013","06","045","CA","Mendocino County",27,48,2368,"bay_area","CA"
"340","06","013","06","115","CA","Yuba County",27,49,1286,"bay_area","CA"
"341","06","013","42","003","PA","Allegheny County",27,64,4435,"bay_area","PA"
"342","06","013","24","031","MD","Montgomery County",26,55,2550,"bay_area","MD"
"343","06","013","12","031","FL","Duval County",25,44,1443,"bay_area","FL"
"344","06","013","36","081","NY","Queens County",25,34,1381,"bay_area","NY"
"345","06","013","04","025","AZ","Yavapai County",24,41,3433,"bay_area","AZ"
"346","06","013","08","035","CO","Douglas County",24,62,3435,"bay_area","CO"
"347","06","013","25","025","MA","Suffolk County",24,36,1256,"bay_area","MA"
"348","06","013","41","047","OR","Marion County",24,44,35,"bay_area","OR"
"349","06","013","48","491","TX","Williamson County",24,59,2064,"bay_area","TX"
"350","06","013","53","035","WA","Kitsap County",24,47,1478,"bay_area","puget_sound"
"351","06","013","53","067","WA","Thurston County",24,43,810,"bay_area","puget_sound"
"352","06","013","12","095","FL","Orange County",23,39,1588,"bay_area","FL"
"353","06","013","06","025","CA","Imperial County",22,42,465,"bay_area","CA"
"354","06","013","08","059","CO","Jefferson County",22,35,1916,"bay_area","CO"
"355","06","013","17","043","IL","DuPage County",22,48,3968,"bay_area","IL"
"356","06","013","29","189","MO","St. Louis County",22,45,2788,"bay_area","MO"
"357","06","013","37","183","NC","Wake County",22,32,1188,"bay_area","NC"
"358","06","013","51","059","VA","Fairfax County",22,38,2100,"bay_area","VA"
"359","06","013","08","013","CO","Boulder County",21,40,1579,"bay_area","CO"
"360","06","013","22","103","LA","St. Tammany Parish",21,52,5272,"bay_area","LA"
"361","06","013","09","001","CT","Fairfield County",20,53,20663,"bay_area","CT"
"362","06","013","34","003","NJ","Bergen County",20,42,1822,"bay_area","NJ"
"363","06","013","02","020","AK","Anchorage Municipality",19,36,1514,"bay_area","AK"
"364","06","013","13","067","GA","Cobb County",19,45,1528,"bay_area","GA"
"365","06","013","32","019","NV","Lyon County",19,38,1030,"bay_area","NV"
"366","06","013","36","119","NY","Westchester County",19,52,4232,"bay_area","NY"
"367","06","013","04","021","AZ","Pinal County",18,30,1180,"bay_area","AZ"
"368","06","013","06","103","CA","Tehama County",18,35,1244,"bay_area","CA"
"369","06","013","12","057","FL","Hillsborough County",18,28,1466,"bay_area","FL"
